,0,1,2,3,4,5,6
37,0.671875,0.390625,0.984375,0.953125,0.578125,0.015625,0.88423826981
38,0.171875,0.890625,0.484375,0.453125,0.078125,0.515625,0.87374620381
39,0.234375,0.078125,0.796875,0.140625,0.140625,0.578125,0.8670804096
40,0.734375,0.578125,0.296875,0.640625,0.640625,0.078125,0.88069573585
41,0.984375,0.328125,0.046875,0.390625,0.890625,0.828125,0.87977599826
42,0.484375,0.828125,0.546875,0.890625,0.390625,0.328125,0.87676502102
43,0.359375,0.453125,0.421875,0.015625,0.765625,0.453125,0.87559618677
44,0.859375,0.953125,0.921875,0.515625,0.265625,0.953125,0.91874537608
45,0.609375,0.203125,0.671875,0.265625,0.015625,0.203125,0.8814503934
46,0.109375,0.703125,0.171875,0.765625,0.515625,0.703125,0.84619243623
47,0.078125,0.234375,0.265625,0.984375,0.984375,0.984375,0.82050571218
48,0.578125,0.734375,0.765625,0.484375,0.484375,0.484375,0.89587135092
49,0.828125,0.484375,0.515625,0.734375,0.234375,0.734375,0.88381413152
50,0.328125,0.984375,0.015625,0.234375,0.734375,0.234375,0.87619096398
51,0.453125,0.359375,0.890625,0.859375,0.109375,0.109375,0.86883222984
52,0.953125,0.859375,0.390625,0.359375,0.609375,0.609375,0.90900301291
53,0.703125,0.109375,0.140625,0.609375,0.859375,0.359375,0.85854101023
54,0.203125,0.609375,0.640625,0.109375,0.359375,0.859375,0.87758192461
55,0.140625,0.421875,0.078125,0.296875,0.421875,0.796875,0.84695208658
56,0.640625,0.921875,0.578125,0.796875,0.921875,0.296875,0.8936920813
57,0.890625,0.171875,0.828125,0.046875,0.671875,0.546875,0.90327391641
58,0.390625,0.671875,0.328125,0.546875,0.171875,0.046875,0.8706159248
59,0.265625,0.046875,0.703125,0.421875,0.546875,0.171875,0.85866506627
60,0.765625,0.546875,0.203125,0.921875,0.046875,0.671875,0.86807211567
61,0.515625,0.296875,0.453125,0.171875,0.296875,0.421875,0.87645105406
62,0.015625,0.796875,0.953125,0.671875,0.796875,0.921875,0.86976350591
63,0.0234375,0.3984375,0.4453125,0.8046875,0.2109375,0.8671875,0.83754209297
64,0.5234375,0.8984375,0.9453125,0.3046875,0.7109375,0.3671875,0.90900375445
65,0.7734375,0.1484375,0.6953125,0.5546875,0.9609375,0.6171875,0.8810017686
66,0.2734375,0.6484375,0.1953125,0.0546875,0.4609375,0.1171875,0.87294621472
67,0.3984375,0.0234375,0.8203125,0.9296875,0.8359375,0.2421875,0.85326071653
68,0.8984375,0.5234375,0.3203125,0.4296875,0.3359375,0.7421875,0.89080098851
69,0.6484375,0.2734375,0.0703125,0.6796875,0.0859375,0.4921875,0.85547842965
70,0.1484375,0.7734375,0.5703125,0.1796875,0.5859375,0.9921875,0.87622708953
71,0.2109375,0.2109375,0.1328125,0.4921875,0.6484375,0.9296875,0.83775039617
72,0.7109375,0.7109375,0.6328125,0.9921875,0.1484375,0.4296875,0.88249567616
73,0.9609375,0.4609375,0.8828125,0.2421875,0.3984375,0.6796875,0.91286737679
74,0.4609375,0.9609375,0.3828125,0.7421875,0.8984375,0.1796875,0.88239417074
75,0.3359375,0.3359375,0.5078125,0.3671875,0.2734375,0.0546875,0.86618797686
76,0.8359375,0.8359375,0.0078125,0.8671875,0.7734375,0.5546875,0.87910394622
77,0.5859375,0.0859375,0.2578125,0.1171875,0.5234375,0.3046875,0.86722438799
78,0.0859375,0.5859375,0.7578125,0.6171875,0.0234375,0.8046875,0.86275987102
79,0.1171875,0.1171875,0.6640625,0.6484375,0.4921875,0.5234375,0.84445746517
80,0.6171875,0.6171875,0.1640625,0.1484375,0.9921875,0.0234375,0.88390013154
81,0.8671875,0.3671875,0.4140625,0.8984375,0.7421875,0.7734375,0.87565670963
82,0.3671875,0.8671875,0.9140625,0.3984375,0.2421875,0.2734375,0.89744036606
83,0.4921875,0.4921875,0.0390625,0.5234375,0.6171875,0.3984375,0.86022807529
84,0.9921875,0.9921875,0.5390625,0.0234375,0.1171875,0.8984375,0.92641528251
85,0.7421875,0.2421875,0.7890625,0.7734375,0.3671875,0.1484375,0.880706618
86,0.2421875,0.7421875,0.2890625,0.2734375,0.8671875,0.6484375,0.87025071476
87,0.1796875,0.3046875,0.9765625,0.0859375,0.9296875,0.7109375,0.87577194438
88,0.6796875,0.8046875,0.4765625,0.5859375,0.4296875,0.2109375,0.89152785768
89,0.9296875,0.0546875,0.2265625,0.3359375,0.1796875,0.9609375,0.87537948289
90,0.4296875,0.5546875,0.7265625,0.8359375,0.6796875,0.4609375,0.873222929
91,0.3046875,0.1796875,0.3515625,0.2109375,0.0546875,0.3359375,0.85878396951
92,0.8046875,0.6796875,0.8515625,0.7109375,0.5546875,0.8359375,0.90190729486
93,0.5546875,0.4296875,0.6015625,0.4609375,0.8046875,0.0859375,0.88196544252
94,0.0546875,0.9296875,0.1015625,0.9609375,0.3046875,0.5859375,0.84384228207
95,0.0390625,0.1328125,0.9296875,0.3515625,0.5078125,0.4765625,0.85718655595
96,0.5390625,0.6328125,0.4296875,0.8515625,0.0078125,0.9765625,0.86855382965
97,0.7890625,0.3828125,0.1796875,0.1015625,0.2578125,0.2265625,0.88517561399
98,0.2890625,0.8828125,0.6796875,0.6015625,0.7578125,0.7265625,0.8809097514
99,0.4140625,0.2578125,0.3046875,0.4765625,0.3828125,0.6015625,0.85700324279
100,0.9140625,0.7578125,0.8046875,0.9765625,0.8828125,0.1015625,0.90313258092
101,0.6640625,0.0078125,0.5546875,0.2265625,0.6328125,0.8515625,0.87270606886
102,0.1640625,0.5078125,0.0546875,0.7265625,0.1328125,0.3515625,0.83899468889
103,0.2265625,0.4453125,0.7421875,0.9140625,0.0703125,0.2890625,0.85522522066
104,0.7265625,0.9453125,0.2421875,0.4140625,0.5703125,0.7890625,0.89568200976
105,0.9765625,0.1953125,0.4921875,0.6640625,0.8203125,0.0390625,0.88540348016
106,0.4765625,0.6953125,0.9921875,0.1640625,0.3203125,0.5390625,0.90391894571
107,0.3515625,0.0703125,0.1171875,0.7890625,0.9453125,0.6640625,0.83325486039
108,0.8515625,0.5703125,0.6171875,0.2890625,0.4453125,0.1640625,0.90323322654
109,0.6015625,0.3203125,0.8671875,0.5390625,0.1953125,0.9140625,0.88354874303
110,0.1015625,0.8203125,0.3671875,0.0390625,0.6953125,0.4140625,0.87424431312
111,0.0703125,0.3515625,0.2109375,0.1953125,0.7890625,0.1328125,0.84947866514
112,0.5703125,0.8515625,0.7109375,0.6953125,0.2890625,0.6328125,0.89163506495
113,0.8203125,0.1015625,0.9609375,0.4453125,0.0390625,0.3828125,0.8926151455
114,0.3203125,0.6015625,0.4609375,0.9453125,0.5390625,0.8828125,0.85683743844
115,0.4453125,0.2265625,0.5859375,0.0703125,0.1640625,0.7578125,0.87675428143
116,0.9453125,0.7265625,0.0859375,0.5703125,0.6640625,0.2578125,0.89086208643
117,0.6953125,0.4765625,0.3359375,0.3203125,0.9140625,0.5078125,0.88241797689
118,0.1953125,0.9765625,0.8359375,0.8203125,0.4140625,0.0078125,0.8800425264
119,0.1328125,0.0390625,0.3984375,0.5078125,0.3515625,0.0703125,0.83978478262
120,0.6328125,0.5390625,0.8984375,0.0078125,0.8515625,0.5703125,0.90558486149
121,0.8828125,0.2890625,0.6484375,0.7578125,0.6015625,0.3203125,0.88513856796
122,0.3828125,0.7890625,0.1484375,0.2578125,0.1015625,0.8203125,0.87510897136
123,0.2578125,0.4140625,0.7734375,0.6328125,0.7265625,0.9453125,0.86380067153
124,0.7578125,0.9140625,0.2734375,0.1328125,0.2265625,0.4453125,0.90347256386
125,0.5078125,0.1640625,0.0234375,0.8828125,0.4765625,0.6953125,0.83841186293
126,0.0078125,0.6640625,0.5234375,0.3828125,0.9765625,0.1953125,0.8625614854
127,0.01171875,0.33203125,0.78515625,0.94140625,0.46484375,0.41796875,0.84301035744
128,0.51171875,0.83203125,0.28515625,0.44140625,0.96484375,0.91796875,0.8792371818
129,0.76171875,0.08203125,0.03515625,0.69140625,0.71484375,0.16796875,0.85594892347
130,0.26171875,0.58203125,0.53515625,0.19140625,0.21484375,0.66796875,0.87613900566
131,0.38671875,0.20703125,0.41015625,0.81640625,0.58984375,0.54296875,0.84864676535
132,0.88671875,0.70703125,0.91015625,0.31640625,0.08984375,0.04296875,0.9175741464
133,0.63671875,0.45703125,0.66015625,0.56640625,0.33984375,0.79296875,0.88347224968
134,0.13671875,0.95703125,0.16015625,0.06640625,0.83984375,0.29296875,0.87387690522
135,0.19921875,0.01953125,0.59765625,0.25390625,0.90234375,0.35546875,0.85396846359
136,0.69921875,0.51953125,0.09765625,0.75390625,0.40234375,0.85546875,0.86551910222
137,0.94921875,0.26953125,0.34765625,0.00390625,0.15234375,0.10546875,0.89625277098
138,0.44921875,0.76953125,0.84765625,0.50390625,0.65234375,0.60546875,0.89321133113
139,0.32421875,0.39453125,0.22265625,0.37890625,0.02734375,0.73046875,0.85819889717
140,0.82421875,0.89453125,0.72265625,0.87890625,0.52734375,0.23046875,0.90332931505
141,0.57421875,0.14453125,0.97265625,0.12890625,0.77734375,0.98046875,0.88761877507
142,0.07421875,0.64453125,0.47265625,0.62890625,0.27734375,0.48046875,0.85625752292
143,0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.8299642073
144,0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.89656927084
145,0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.89217136599
146,0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.87958722182
147,0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.86628659324
148,0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.90524964822
149,0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.85356254578
150,0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.87990563406
151,0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.86110337014
152,0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.90410778725
153,0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.88861459286
154,0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.853356159
155,0.29296875,0.11328125,0.87890625,0.03515625,0.30859375,0.88671875,0.87359876172
156,0.79296875,0.61328125,0.37890625,0.53515625,0.80859375,0.38671875,0.88932757497
157,0.54296875,0.36328125,0.12890625,0.28515625,0.55859375,0.63671875,0.86565334717
158,0.04296875,0.86328125,0.62890625,0.78515625,0.05859375,0.13671875,0.86168828681
159,0.05859375,0.06640625,0.33203125,0.39453125,0.76171875,0.80859375,0.83437528643
160,0.55859375,0.56640625,0.83203125,0.89453125,0.26171875,0.30859375,0.88040048402
161,0.80859375,0.31640625,0.58203125,0.14453125,0.01171875,0.55859375,0.89439800483
162,0.30859375,0.81640625,0.08203125,0.64453125,0.51171875,0.05859375,0.86162726789
163,0.43359375,0.44140625,0.95703125,0.26953125,0.13671875,0.18359375,0.89015607185
164,0.93359375,0.94140625,0.45703125,0.76953125,0.63671875,0.68359375,0.90401984162
165,0.68359375,0.19140625,0.20703125,0.01953125,0.88671875,0.43359375,0.87486674825
166,0.18359375,0.69140625,0.70703125,0.51953125,0.38671875,0.93359375,0.87118670262
167,0.24609375,0.25390625,0.01953125,0.83203125,0.32421875,0.99609375,0.82962765626
168,0.74609375,0.75390625,0.51953125,0.33203125,0.82421875,0.49609375,0.90019724534
169,0.99609375,0.00390625,0.76953125,0.58203125,0.57421875,0.74609375,0.88717079416
170,0.49609375,0.50390625,0.26953125,0.08203125,0.07421875,0.24609375,0.87903532481
171,0.37109375,0.12890625,0.64453125,0.95703125,0.69921875,0.12109375,0.84941301703
172,0.87109375,0.62890625,0.14453125,0.45703125,0.19921875,0.62109375,0.88674431341
173,0.62109375,0.37890625,0.39453125,0.70703125,0.44921875,0.37109375,0.86891227557
174,0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.88682370704
175,0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.8647386002
176,0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.87896013969
177,0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.87835672791
178,0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.87602287493
179,0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.85530802581
180,0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.89879090942
181,0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.89407087132
182,0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85671625268
183,0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.85305257835
184,0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.89338421897
185,0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.86806308955
186,0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.89084304519
187,0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.85811585565
188,0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.92338832043
189,0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.85945469128
190,0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.85209612661
191,0.01953125,0.19921875,0.73046875,0.24609375,0.25390625,0.70703125,0.85477861454
192,0.51953125,0.69921875,0.23046875,0.74609375,0.75390625,0.20703125,0.87124924359
193,0.76953125,0.44921875,0.48046875,0.49609375,0.50390625,0.95703125,0.88418606205
194,0.26953125,0.94921875,0.98046875,0.99609375,0.00390625,0.45703125,0.87858582534
195,0.39453125,0.32421875,0.10546875,0.12109375,0.62890625,0.33203125,0.86133048201
196,0.89453125,0.82421875,0.60546875,0.62109375,0.12890625,0.83203125,0.90349214162
197,0.64453125,0.07421875,0.85546875,0.37109375,0.37890625,0.08203125,0.88211513547
198,0.14453125,0.57421875,0.35546875,0.87109375,0.87890625,0.58203125,0.84660378308
199,0.20703125,0.38671875,0.91796875,0.55859375,0.81640625,0.51953125,0.86890362169
200,0.70703125,0.88671875,0.41796875,0.05859375,0.31640625,0.01953125,0.90801111276
201,0.95703125,0.13671875,0.16796875,0.80859375,0.06640625,0.76953125,0.86414401769
202,0.45703125,0.63671875,0.66796875,0.30859375,0.56640625,0.26953125,0.88885948513
203,0.33203125,0.01171875,0.29296875,0.68359375,0.19140625,0.39453125,0.83890068301
204,0.83203125,0.51171875,0.79296875,0.18359375,0.69140625,0.89453125,0.90603464511
205,0.58203125,0.26171875,0.54296875,0.93359375,0.94140625,0.14453125,0.86264388021
206,0.08203125,0.76171875,0.04296875,0.43359375,0.44140625,0.64453125,0.85154520441
207,0.11328125,0.29296875,0.38671875,0.33984375,0.03515625,0.92578125,0.84927818552
208,0.61328125,0.79296875,0.88671875,0.83984375,0.53515625,0.42578125,0.89436554314
209,0.86328125,0.04296875,0.63671875,0.08984375,0.78515625,0.67578125,0.88899319654
210,0.36328125,0.54296875,0.13671875,0.58984375,0.28515625,0.17578125,0.85695309218
211,0.48828125,0.16796875,0.76171875,0.46484375,0.91015625,0.05078125,0.87375706678
212,0.98828125,0.66796875,0.26171875,0.96484375,0.41015625,0.55078125,0.88434085024
213,0.73828125,0.41796875,0.01171875,0.21484375,0.16015625,0.30078125,0.8760328102
214,0.23828125,0.91796875,0.51171875,0.71484375,0.66015625,0.80078125,0.87177464036
215,0.17578125,0.10546875,0.19921875,0.90234375,0.59765625,0.86328125,0.82428360049
216,0.67578125,0.60546875,0.69921875,0.40234375,0.09765625,0.36328125,0.8965409423
217,0.92578125,0.35546875,0.94921875,0.65234375,0.34765625,0.61328125,0.89963577596
218,0.42578125,0.85546875,0.44921875,0.15234375,0.84765625,0.11328125,0.89264821167
219,0.30078125,0.48046875,0.57421875,0.77734375,0.47265625,0.23828125,0.8606360273
220,0.80078125,0.98046875,0.07421875,0.27734375,0.97265625,0.73828125,0.89653617555
221,0.55078125,0.23046875,0.32421875,0.52734375,0.72265625,0.48828125,0.86230560084
222,0.05078125,0.73046875,0.82421875,0.02734375,0.22265625,0.98828125,0.88190363403
223,0.03515625,0.46484375,0.15234375,0.66796875,0.95703125,0.06640625,0.83912576942
224,0.53515625,0.96484375,0.65234375,0.16796875,0.45703125,0.56640625,0.90563558253
225,0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.87977199945
226,0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.87074856053
227,0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.85575302392
228,0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.8943415502
229,0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.86334713508
230,0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.885133946
231,0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.86076373671
232,0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.90232266733
233,0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.90473798273
234,0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.86888661583
235,0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.87612499707
236,0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.88887599641
237,0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.85201944922
238,0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.8473917163
239,0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.84798026863
240,0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.88616253952
241,0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.87625545336
242,0.31640625,0.80859375,0.74609375,0.01171875,0.98828125,0.53515625,0.89484489966
243,0.44140625,0.43359375,0.37109375,0.88671875,0.36328125,0.66015625,0.85647765635
244,0.94140625,0.93359375,0.87109375,0.38671875,0.86328125,0.16015625,0.92573925051
245,0.69140625,0.18359375,0.62109375,0.63671875,0.61328125,0.91015625,0.87260618024
246,0.19140625,0.68359375,0.12109375,0.13671875,0.11328125,0.41015625,0.86561798991
247,0.12890625,0.37109375,0.68359375,0.44921875,0.17578125,0.47265625,0.86065535577
248,0.62890625,0.87109375,0.18359375,0.94921875,0.67578125,0.97265625,0.87326468925
249,0.87890625,0.12109375,0.43359375,0.19921875,0.92578125,0.22265625,0.88544231544
250,0.37890625,0.62109375,0.93359375,0.69921875,0.42578125,0.72265625,0.88230778949
251,0.25390625,0.24609375,0.05859375,0.32421875,0.80078125,0.59765625,0.84418399316
252,0.75390625,0.74609375,0.55859375,0.82421875,0.30078125,0.09765625,0.88901389798
253,0.50390625,0.49609375,0.80859375,0.07421875,0.05078125,0.84765625,0.89481022244
254,0.00390625,0.99609375,0.30859375,0.57421875,0.55078125,0.34765625,0.86264029956
255,0.005859375,0.498046875,0.654296875,0.283203125,0.833984375,0.974609375,0.85829851249
256,0.505859375,0.998046875,0.154296875,0.783203125,0.333984375,0.474609375,0.87464148362
257,0.755859375,0.248046875,0.404296875,0.033203125,0.083984375,0.724609375,0.88695063055
258,0.255859375,0.748046875,0.904296875,0.533203125,0.583984375,0.224609375,0.88489386017
259,0.380859375,0.123046875,0.029296875,0.408203125,0.208984375,0.099609375,0.84531865825
260,0.880859375,0.623046875,0.529296875,0.908203125,0.708984375,0.599609375,0.88923379199
261,0.630859375,0.373046875,0.779296875,0.158203125,0.958984375,0.349609375,0.89332132797
262,0.130859375,0.873046875,0.279296875,0.658203125,0.458984375,0.849609375,0.85875907688
263,0.193359375,0.185546875,0.966796875,0.970703125,0.271484375,0.787109375,0.85087392656
264,0.693359375,0.685546875,0.466796875,0.470703125,0.771484375,0.287109375,0.89234814619
265,0.943359375,0.435546875,0.216796875,0.720703125,0.521484375,0.537109375,0.88060994049
266,0.443359375,0.935546875,0.716796875,0.220703125,0.021484375,0.037109375,0.90230373908
267,0.318359375,0.310546875,0.341796875,0.845703125,0.646484375,0.162109375,0.84765585869
268,0.818359375,0.810546875,0.841796875,0.345703125,0.146484375,0.662109375,0.91562270604
269,0.568359375,0.060546875,0.591796875,0.595703125,0.396484375,0.412109375,0.86436754295
270,0.068359375,0.560546875,0.091796875,0.095703125,0.896484375,0.912109375,0.85073876616
271,0.099609375,0.029296875,0.498046875,0.126953125,0.615234375,0.630859375,0.8493073368
272,0.599609375,0.529296875,0.998046875,0.626953125,0.115234375,0.130859375,0.89265758894
273,0.849609375,0.279296875,0.748046875,0.376953125,0.365234375,0.880859375,0.89437184488
274,0.349609375,0.779296875,0.248046875,0.876953125,0.865234375,0.380859375,0.86169406885
275,0.474609375,0.404296875,0.873046875,0.001953125,0.490234375,0.255859375,0.89498876677
276,0.974609375,0.904296875,0.373046875,0.501953125,0.990234375,0.755859375,0.90626582791
277,0.724609375,0.154296875,0.123046875,0.251953125,0.740234375,0.005859375,0.87063484004
278,0.224609375,0.654296875,0.623046875,0.751953125,0.240234375,0.505859375,0.86413889915
279,0.162109375,0.341796875,0.185546875,0.564453125,0.052734375,0.568359375,0.84256118627
280,0.662109375,0.841796875,0.685546875,0.064453125,0.552734375,0.068359375,0.91140969221
281,0.912109375,0.091796875,0.935546875,0.814453125,0.802734375,0.818359375,0.8862173944
282,0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.87756364843
283,0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.85277884384
284,0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.88876480066
285,0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.85717025596
286,0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.87936270174
287,0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.82667253138
288,0.552734375,0.732421875,0.732421875,0.361328125,0.880859375,0.865234375,0.89450145655
289,0.802734375,0.482421875,0.982421875,0.611328125,0.630859375,0.115234375,0.90185537479
290,0.302734375,0.982421875,0.482421875,0.111328125,0.130859375,0.615234375,0.89166558206
291,0.427734375,0.357421875,0.607421875,0.986328125,0.505859375,0.740234375,0.85683316475
292,0.927734375,0.857421875,0.107421875,0.486328125,0.005859375,0.240234375,0.89585677142
293,0.677734375,0.107421875,0.357421875,0.736328125,0.255859375,0.990234375,0.85797346524
294,0.177734375,0.607421875,0.857421875,0.236328125,0.755859375,0.490234375,0.88041548198
295,0.240234375,0.419921875,0.419921875,0.423828125,0.943359375,0.427734375,0.85975321771
296,0.740234375,0.919921875,0.919921875,0.923828125,0.443359375,0.927734375,0.90333181711
297,0.990234375,0.169921875,0.669921875,0.173828125,0.193359375,0.177734375,0.90128475747
298,0.490234375,0.669921875,0.169921875,0.673828125,0.693359375,0.677734375,0.86610115311
299,0.365234375,0.044921875,0.794921875,0.298828125,0.068359375,0.552734375,0.86772627335
300,0.865234375,0.544921875,0.294921875,0.798828125,0.568359375,0.052734375,0.88102392184
301,0.615234375,0.294921875,0.044921875,0.048828125,0.818359375,0.802734375,0.86928785016
302,0.115234375,0.794921875,0.544921875,0.548828125,0.318359375,0.302734375,0.86765178535
303,0.083984375,0.263671875,0.888671875,0.705078125,0.162109375,0.021484375,0.85389634737
304,0.583984375,0.763671875,0.388671875,0.205078125,0.662109375,0.521484375,0.89281640192
305,0.833984375,0.013671875,0.138671875,0.955078125,0.912109375,0.271484375,0.85233874814
306,0.333984375,0.513671875,0.638671875,0.455078125,0.412109375,0.771484375,0.87240482593
307,0.458984375,0.138671875,0.263671875,0.580078125,0.787109375,0.896484375,0.84905645
308,0.958984375,0.638671875,0.763671875,0.080078125,0.287109375,0.396484375,0.92060117848
309,0.708984375,0.388671875,0.513671875,0.830078125,0.037109375,0.646484375,0.87181346594
310,0.208984375,0.888671875,0.013671875,0.330078125,0.537109375,0.146484375,0.86613585898
311,0.146484375,0.076171875,0.701171875,0.017578125,0.724609375,0.208984375,0.86207289065
312,0.646484375,0.576171875,0.201171875,0.517578125,0.224609375,0.708984375,0.87505774753
313,0.896484375,0.326171875,0.451171875,0.267578125,0.474609375,0.458984375,0.89249149779
314,0.396484375,0.826171875,0.951171875,0.767578125,0.974609375,0.958984375,0.88646040487
315,0.271484375,0.451171875,0.076171875,0.142578125,0.349609375,0.833984375,0.85748143131
316,0.771484375,0.951171875,0.576171875,0.642578125,0.849609375,0.333984375,0.90470688168
317,0.521484375,0.201171875,0.826171875,0.392578125,0.599609375,0.583984375,0.87817338979
318,0.021484375,0.701171875,0.326171875,0.892578125,0.099609375,0.083984375,0.84182159393
