,0,1,2,3,4,5,6
73,0.9609375,0.4609375,0.8828125,0.2421875,0.3984375,0.6796875,-2.023890942364104
74,0.4609375,0.9609375,0.3828125,0.7421875,0.8984375,0.1796875,-2.023890942364104
75,0.3359375,0.3359375,0.5078125,0.3671875,0.2734375,0.0546875,-2.3169015081301634
76,0.8359375,0.8359375,0.0078125,0.8671875,0.7734375,0.5546875,-2.3169015081301634
77,0.5859375,0.0859375,0.2578125,0.1171875,0.5234375,0.3046875,2.316901508130163
78,0.0859375,0.5859375,0.7578125,0.6171875,0.0234375,0.8046875,2.3169015081301647
79,0.1171875,0.1171875,0.6640625,0.6484375,0.4921875,0.5234375,4.021498590349859
80,0.6171875,0.6171875,0.1640625,0.1484375,0.9921875,0.0234375,4.021498590349859
81,0.8671875,0.3671875,0.4140625,0.8984375,0.7421875,0.7734375,-4.02149859034986
82,0.3671875,0.8671875,0.9140625,0.3984375,0.2421875,0.2734375,-4.02149859034986
83,0.4921875,0.4921875,0.0390625,0.5234375,0.6171875,0.3984375,0.6038915243613266
84,0.9921875,0.9921875,0.5390625,0.0234375,0.1171875,0.8984375,0.6038915243613266
85,0.7421875,0.2421875,0.7890625,0.7734375,0.3671875,0.1484375,-0.6038915243613266
86,0.2421875,0.7421875,0.2890625,0.2734375,0.8671875,0.6484375,-0.6038915243613264
87,0.1796875,0.3046875,0.9765625,0.0859375,0.9296875,0.7109375,0.42864003975624365
88,0.6796875,0.8046875,0.4765625,0.5859375,0.4296875,0.2109375,0.42864003975624615
89,0.9296875,0.0546875,0.2265625,0.3359375,0.1796875,0.9609375,-0.42864003975624565
90,0.4296875,0.5546875,0.7265625,0.8359375,0.6796875,0.4609375,-0.4286400397562431
91,0.3046875,0.1796875,0.3515625,0.2109375,0.0546875,0.3359375,-0.5944544098918285
92,0.8046875,0.6796875,0.8515625,0.7109375,0.5546875,0.8359375,-0.5944544098918269
93,0.5546875,0.4296875,0.6015625,0.4609375,0.8046875,0.0859375,0.5944544098918298
94,0.0546875,0.9296875,0.1015625,0.9609375,0.3046875,0.5859375,0.5944544098918283
95,0.0390625,0.1328125,0.9296875,0.3515625,0.5078125,0.4765625,-0.45563686252165425
96,0.5390625,0.6328125,0.4296875,0.8515625,0.0078125,0.9765625,-0.4556368625216539
97,0.7890625,0.3828125,0.1796875,0.1015625,0.2578125,0.2265625,0.4556368625216534
98,0.2890625,0.8828125,0.6796875,0.6015625,0.7578125,0.7265625,0.4556368625216553
99,0.4140625,0.2578125,0.3046875,0.4765625,0.3828125,0.6015625,-1.9428607570360115
100,0.9140625,0.7578125,0.8046875,0.9765625,0.8828125,0.1015625,-1.9428607570360112
101,0.6640625,0.0078125,0.5546875,0.2265625,0.6328125,0.8515625,1.9428607570360121
102,0.1640625,0.5078125,0.0546875,0.7265625,0.1328125,0.3515625,1.942860757036012
103,0.2265625,0.4453125,0.7421875,0.9140625,0.0703125,0.2890625,-0.8263990143912388
104,0.7265625,0.9453125,0.2421875,0.4140625,0.5703125,0.7890625,-0.826399014391237
105,0.9765625,0.1953125,0.4921875,0.6640625,0.8203125,0.0390625,0.8263990143912372
106,0.4765625,0.6953125,0.9921875,0.1640625,0.3203125,0.5390625,0.8263990143912381
107,0.3515625,0.0703125,0.1171875,0.7890625,0.9453125,0.6640625,0.5873860876614374
108,0.8515625,0.5703125,0.6171875,0.2890625,0.4453125,0.1640625,0.5873860876614365
109,0.6015625,0.3203125,0.8671875,0.5390625,0.1953125,0.9140625,-0.587386087661437
110,0.1015625,0.8203125,0.3671875,0.0390625,0.6953125,0.4140625,-0.5873860876614372
111,0.0703125,0.3515625,0.2109375,0.1953125,0.7890625,0.1328125,1.445648128466371
112,0.5703125,0.8515625,0.7109375,0.6953125,0.2890625,0.6328125,1.4456481284663707
113,0.8203125,0.1015625,0.9609375,0.4453125,0.0390625,0.3828125,-1.4456481284663716
114,0.3203125,0.6015625,0.4609375,0.9453125,0.5390625,0.8828125,-1.4456481284663705
115,0.4453125,0.2265625,0.5859375,0.0703125,0.1640625,0.7578125,2.094727234820703
116,0.9453125,0.7265625,0.0859375,0.5703125,0.6640625,0.2578125,2.0947272348207044
117,0.6953125,0.4765625,0.3359375,0.3203125,0.9140625,0.5078125,-2.094727234820704
118,0.1953125,0.9765625,0.8359375,0.8203125,0.4140625,0.0078125,-2.0947272348207044
119,0.1328125,0.0390625,0.3984375,0.5078125,0.3515625,0.0703125,0.42372838572607385
120,0.6328125,0.5390625,0.8984375,0.0078125,0.8515625,0.5703125,0.4237283857260743
121,0.8828125,0.2890625,0.6484375,0.7578125,0.6015625,0.3203125,-0.42372838572607363
122,0.3828125,0.7890625,0.1484375,0.2578125,0.1015625,0.8203125,-0.4237283857260742
123,0.2578125,0.4140625,0.7734375,0.6328125,0.7265625,0.9453125,-0.6191469621693633
124,0.7578125,0.9140625,0.2734375,0.1328125,0.2265625,0.4453125,-0.6191469621693638
125,0.5078125,0.1640625,0.0234375,0.8828125,0.4765625,0.6953125,0.6191469621693634
126,0.0078125,0.6640625,0.5234375,0.3828125,0.9765625,0.1953125,0.6191469621693628
127,0.01171875,0.33203125,0.78515625,0.94140625,0.46484375,0.41796875,-3.0953958872527654
128,0.51171875,0.83203125,0.28515625,0.44140625,0.96484375,0.91796875,-3.0953958872527654
129,0.76171875,0.08203125,0.03515625,0.69140625,0.71484375,0.16796875,3.0953958872527663
130,0.26171875,0.58203125,0.53515625,0.19140625,0.21484375,0.66796875,3.0953958872527654
131,0.38671875,0.20703125,0.41015625,0.81640625,0.58984375,0.54296875,-0.7019221469332974
132,0.88671875,0.70703125,0.91015625,0.31640625,0.08984375,0.04296875,-0.7019221469332962
133,0.63671875,0.45703125,0.66015625,0.56640625,0.33984375,0.79296875,0.701922146933297
134,0.13671875,0.95703125,0.16015625,0.06640625,0.83984375,0.29296875,0.7019221469332968
135,0.19921875,0.01953125,0.59765625,0.25390625,0.90234375,0.35546875,-0.18041944312626434
136,0.69921875,0.51953125,0.09765625,0.75390625,0.40234375,0.85546875,-0.18041944312626446
137,0.94921875,0.26953125,0.34765625,0.00390625,0.15234375,0.10546875,0.1804194431262649
138,0.44921875,0.76953125,0.84765625,0.50390625,0.65234375,0.60546875,0.1804194431262658
139,0.32421875,0.39453125,0.22265625,0.37890625,0.02734375,0.73046875,-1.8552743541926577
140,0.82421875,0.89453125,0.72265625,0.87890625,0.52734375,0.23046875,-1.855274354192657
141,0.57421875,0.14453125,0.97265625,0.12890625,0.77734375,0.98046875,1.8552743541926566
142,0.07421875,0.64453125,0.47265625,0.62890625,0.27734375,0.48046875,1.8552743541926568
143,0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,4.10050095403302
144,0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,4.100500954033021
145,0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,-4.100500954033021
146,0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,-4.10050095403302
147,0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,-1.6322336638422756
148,0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,-1.6322336638422748
149,0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,1.6322336638422743
150,0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,1.6322336638422759
151,0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,2.453601354151257
152,0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,2.4536013541512576
153,0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,-2.453601354151257
154,0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,-2.4536013541512567
155,0.29296875,0.11328125,0.87890625,0.03515625,0.30859375,0.88671875,-1.7569020618151305
156,0.79296875,0.61328125,0.37890625,0.53515625,0.80859375,0.38671875,-1.7569020618151292
157,0.54296875,0.36328125,0.12890625,0.28515625,0.55859375,0.63671875,1.7569020618151305
158,0.04296875,0.86328125,0.62890625,0.78515625,0.05859375,0.13671875,1.7569020618151305
159,0.05859375,0.06640625,0.33203125,0.39453125,0.76171875,0.80859375,-1.233539212295217
160,0.55859375,0.56640625,0.83203125,0.89453125,0.26171875,0.30859375,-1.2335392122952191
161,0.80859375,0.31640625,0.58203125,0.14453125,0.01171875,0.55859375,1.2335392122952196
162,0.30859375,0.81640625,0.08203125,0.64453125,0.51171875,0.05859375,1.2335392122952191
163,0.43359375,0.44140625,0.95703125,0.26953125,0.13671875,0.18359375,-0.43946536897872357
164,0.93359375,0.94140625,0.45703125,0.76953125,0.63671875,0.68359375,-0.4394653689787219
165,0.68359375,0.19140625,0.20703125,0.01953125,0.88671875,0.43359375,0.4394653689787239
166,0.18359375,0.69140625,0.70703125,0.51953125,0.38671875,0.93359375,0.439465368978722
167,0.24609375,0.25390625,0.01953125,0.83203125,0.32421875,0.99609375,-1.467023635905071
168,0.74609375,0.75390625,0.51953125,0.33203125,0.82421875,0.49609375,-1.4670236359050708
169,0.99609375,0.00390625,0.76953125,0.58203125,0.57421875,0.74609375,1.4670236359050723
170,0.49609375,0.50390625,0.26953125,0.08203125,0.07421875,0.24609375,1.4670236359050706
171,0.37109375,0.12890625,0.64453125,0.95703125,0.69921875,0.12109375,2.050423269698928
172,0.87109375,0.62890625,0.14453125,0.45703125,0.19921875,0.62109375,2.050423269698928
173,0.62109375,0.37890625,0.39453125,0.70703125,0.44921875,0.37109375,-2.0504232696989275
174,0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,-2.0504232696989284
175,0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,2.6094906463015306
176,0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,2.609490646301531
177,0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,-2.6094906463015306
178,0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,-2.6094906463015297
179,0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.3211313595307347
180,0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.321131359530735
181,0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,-0.3211313595307356
182,0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,-0.3211313595307358
183,0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,2.3475632014433865
184,0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,2.347563201443387
185,0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,-2.3475632014433865
186,0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,-2.3475632014433883
187,0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,-1.015857916361306
188,0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,-1.0158579163613057
189,0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,1.0158579163613053
190,0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,1.0158579163613048
191,0.01953125,0.19921875,0.73046875,0.24609375,0.25390625,0.70703125,1.5957624084921829
192,0.51953125,0.69921875,0.23046875,0.74609375,0.75390625,0.20703125,1.5957624084921838
193,0.76953125,0.44921875,0.48046875,0.49609375,0.50390625,0.95703125,-1.5957624084921829
194,0.26953125,0.94921875,0.98046875,0.99609375,0.00390625,0.45703125,-1.5957624084921829
195,0.39453125,0.32421875,0.10546875,0.12109375,0.62890625,0.33203125,0.33665477092942797
196,0.89453125,0.82421875,0.60546875,0.62109375,0.12890625,0.83203125,0.3366547709294274
197,0.64453125,0.07421875,0.85546875,0.37109375,0.37890625,0.08203125,-0.33665477092942764
198,0.14453125,0.57421875,0.35546875,0.87109375,0.87890625,0.58203125,-0.33665477092942797
199,0.20703125,0.38671875,0.91796875,0.55859375,0.81640625,0.51953125,-1.1592143663765087
200,0.70703125,0.88671875,0.41796875,0.05859375,0.31640625,0.01953125,-1.1592143663765082
201,0.95703125,0.13671875,0.16796875,0.80859375,0.06640625,0.76953125,1.15921436637651
202,0.45703125,0.63671875,0.66796875,0.30859375,0.56640625,0.26953125,1.159214366376508
203,0.33203125,0.01171875,0.29296875,0.68359375,0.19140625,0.39453125,-0.7826220527306974
204,0.83203125,0.51171875,0.79296875,0.18359375,0.69140625,0.89453125,-0.7826220527306985
205,0.58203125,0.26171875,0.54296875,0.93359375,0.94140625,0.14453125,0.7826220527306978
206,0.08203125,0.76171875,0.04296875,0.43359375,0.44140625,0.64453125,0.7826220527306994
207,0.11328125,0.29296875,0.38671875,0.33984375,0.03515625,0.92578125,-1.7937444753670277
208,0.61328125,0.79296875,0.88671875,0.83984375,0.53515625,0.42578125,-1.7937444753670277
209,0.86328125,0.04296875,0.63671875,0.08984375,0.78515625,0.67578125,1.7937444753670284
210,0.36328125,0.54296875,0.13671875,0.58984375,0.28515625,0.17578125,1.7937444753670277
211,0.48828125,0.16796875,0.76171875,0.46484375,0.91015625,0.05078125,-0.17157742097174378
212,0.98828125,0.66796875,0.26171875,0.96484375,0.41015625,0.55078125,-0.17157742097174444
213,0.73828125,0.41796875,0.01171875,0.21484375,0.16015625,0.30078125,0.17157742097174333
214,0.23828125,0.91796875,0.51171875,0.71484375,0.66015625,0.80078125,0.17157742097174467
215,0.17578125,0.10546875,0.19921875,0.90234375,0.59765625,0.86328125,1.3797615792028415
216,0.67578125,0.60546875,0.69921875,0.40234375,0.09765625,0.36328125,1.3797615792028417
217,0.92578125,0.35546875,0.94921875,0.65234375,0.34765625,0.61328125,-1.3797615792028417
218,0.42578125,0.85546875,0.44921875,0.15234375,0.84765625,0.11328125,-1.3797615792028415
219,0.30078125,0.48046875,0.57421875,0.77734375,0.47265625,0.23828125,-0.5625211852441309
220,0.80078125,0.98046875,0.07421875,0.27734375,0.97265625,0.73828125,-0.5625211852441309
221,0.55078125,0.23046875,0.32421875,0.52734375,0.72265625,0.48828125,0.5625211852441299
222,0.05078125,0.73046875,0.82421875,0.02734375,0.22265625,0.98828125,0.5625211852441305
223,0.03515625,0.46484375,0.15234375,0.66796875,0.95703125,0.06640625,2.02612105634503
224,0.53515625,0.96484375,0.65234375,0.16796875,0.45703125,0.56640625,2.026121056345029
225,0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,-2.0261210563450303
226,0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,-2.0261210563450294
227,0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,1.037162252738695
228,0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,1.0371622527386946
229,0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,-1.0371622527386952
230,0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,-1.0371622527386948
231,0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,1.849674281350131
232,0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,1.8496742813501308
233,0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,-1.8496742813501315
234,0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,-1.849674281350131
235,0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,-1.7455305262195737
236,0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,-1.7455305262195744
237,0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,1.745530526219574
238,0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,1.7455305262195753
239,0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.9358873124442781
240,0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.9358873124442774
241,0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,-0.9358873124442781
242,0.31640625,0.80859375,0.74609375,0.01171875,0.98828125,0.53515625,-0.9358873124442759
243,0.44140625,0.43359375,0.37109375,0.88671875,0.36328125,0.66015625,-3.485669263213269
244,0.94140625,0.93359375,0.87109375,0.38671875,0.86328125,0.16015625,-3.485669263213269
245,0.69140625,0.18359375,0.62109375,0.63671875,0.61328125,0.91015625,3.485669263213268
246,0.19140625,0.68359375,0.12109375,0.13671875,0.11328125,0.41015625,3.485669263213269
247,0.12890625,0.37109375,0.68359375,0.44921875,0.17578125,0.47265625,0.6115694989509515
248,0.62890625,0.87109375,0.18359375,0.94921875,0.67578125,0.97265625,0.6115694989509499
249,0.87890625,0.12109375,0.43359375,0.19921875,0.92578125,0.22265625,-0.6115694989509507
250,0.37890625,0.62109375,0.93359375,0.69921875,0.42578125,0.72265625,-0.6115694989509508
251,0.25390625,0.24609375,0.05859375,0.32421875,0.80078125,0.59765625,0.2141961840569616
252,0.75390625,0.74609375,0.55859375,0.82421875,0.30078125,0.09765625,0.21419618405696172
253,0.50390625,0.49609375,0.80859375,0.07421875,0.05078125,0.84765625,-0.21419618405696028
254,0.00390625,0.99609375,0.30859375,0.57421875,0.55078125,0.34765625,-0.21419618405696184
255,0.005859375,0.498046875,0.654296875,0.283203125,0.833984375,0.974609375,-0.6069939116010991
256,0.505859375,0.998046875,0.154296875,0.783203125,0.333984375,0.474609375,-0.6069939116010996
257,0.755859375,0.248046875,0.404296875,0.033203125,0.083984375,0.724609375,0.6069939116010984
258,0.255859375,0.748046875,0.904296875,0.533203125,0.583984375,0.224609375,0.6069939116010994
259,0.380859375,0.123046875,0.029296875,0.408203125,0.208984375,0.099609375,0.8905200156717924
260,0.880859375,0.623046875,0.529296875,0.908203125,0.708984375,0.599609375,0.8905200156717908
261,0.630859375,0.373046875,0.779296875,0.158203125,0.958984375,0.349609375,-0.8905200156717912
262,0.130859375,0.873046875,0.279296875,0.658203125,0.458984375,0.849609375,-0.8905200156717918
263,0.193359375,0.185546875,0.966796875,0.970703125,0.271484375,0.787109375,-0.10404051176423834
264,0.693359375,0.685546875,0.466796875,0.470703125,0.771484375,0.287109375,-0.10404051176423884
265,0.943359375,0.435546875,0.216796875,0.720703125,0.521484375,0.537109375,0.10404051176423862
266,0.443359375,0.935546875,0.716796875,0.220703125,0.021484375,0.037109375,0.10404051176423879
267,0.318359375,0.310546875,0.341796875,0.845703125,0.646484375,0.162109375,-1.436951578790865
268,0.818359375,0.810546875,0.841796875,0.345703125,0.146484375,0.662109375,-1.4369515787908647
269,0.568359375,0.060546875,0.591796875,0.595703125,0.396484375,0.412109375,1.436951578790865
270,0.068359375,0.560546875,0.091796875,0.095703125,0.896484375,0.912109375,1.4369515787908653
271,0.099609375,0.029296875,0.498046875,0.126953125,0.615234375,0.630859375,4.274350798578717
272,0.599609375,0.529296875,0.998046875,0.626953125,0.115234375,0.130859375,4.274350798578715
273,0.849609375,0.279296875,0.748046875,0.376953125,0.365234375,0.880859375,-4.274350798578716
274,0.349609375,0.779296875,0.248046875,0.876953125,0.865234375,0.380859375,-4.274350798578716
275,0.474609375,0.404296875,0.873046875,0.001953125,0.490234375,0.255859375,-2.417807368205806
276,0.974609375,0.904296875,0.373046875,0.501953125,0.990234375,0.755859375,-2.4178073682058083
277,0.724609375,0.154296875,0.123046875,0.251953125,0.740234375,0.005859375,2.417807368205807
278,0.224609375,0.654296875,0.623046875,0.751953125,0.240234375,0.505859375,2.4178073682058057
279,0.162109375,0.341796875,0.185546875,0.564453125,0.052734375,0.568359375,2.7999491484820296
280,0.662109375,0.841796875,0.685546875,0.064453125,0.552734375,0.068359375,2.7999491484820305
281,0.912109375,0.091796875,0.935546875,0.814453125,0.802734375,0.818359375,-2.79994914848203
282,0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,-2.7999491484820296
283,0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,-0.10680819675586606
284,0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,-0.10680819675586539
285,0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.10680819675586495
286,0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.10680819675586628
287,0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,-1.9216135627719744
288,0.552734375,0.732421875,0.732421875,0.361328125,0.880859375,0.865234375,-1.9216135627719737
289,0.802734375,0.482421875,0.982421875,0.611328125,0.630859375,0.115234375,1.9216135627719737
290,0.302734375,0.982421875,0.482421875,0.111328125,0.130859375,0.615234375,1.9216135627719741
291,0.427734375,0.357421875,0.607421875,0.986328125,0.505859375,0.740234375,-0.7633330775880242
292,0.927734375,0.857421875,0.107421875,0.486328125,0.005859375,0.240234375,-0.7633330775880243
293,0.677734375,0.107421875,0.357421875,0.736328125,0.255859375,0.990234375,0.7633330775880237
294,0.177734375,0.607421875,0.857421875,0.236328125,0.755859375,0.490234375,0.7633330775880239
295,0.240234375,0.419921875,0.419921875,0.423828125,0.943359375,0.427734375,-3.826400539032165
296,0.740234375,0.919921875,0.919921875,0.923828125,0.443359375,0.927734375,-3.826400539032164
297,0.990234375,0.169921875,0.669921875,0.173828125,0.193359375,0.177734375,3.826400539032164
298,0.490234375,0.669921875,0.169921875,0.673828125,0.693359375,0.677734375,3.826400539032165
299,0.365234375,0.044921875,0.794921875,0.298828125,0.068359375,0.552734375,-0.19584728892944436
300,0.865234375,0.544921875,0.294921875,0.798828125,0.568359375,0.052734375,-0.19584728892944447
301,0.615234375,0.294921875,0.044921875,0.048828125,0.818359375,0.802734375,0.19584728892944459
302,0.115234375,0.794921875,0.544921875,0.548828125,0.318359375,0.302734375,0.19584728892944325
303,0.083984375,0.263671875,0.888671875,0.705078125,0.162109375,0.021484375,1.408782138516981
