density,radius,drag_coefficient,mass,h,alpha,v0,x_max
0.52490234375,0.52490234375,0.12744140625,0.91259765625,0.16650390625,0.90185546875,0.19384765625,18.709237500114423
0.77490234375,0.27490234375,0.37744140625,0.16259765625,0.41650390625,0.15185546875,0.44384765625,18.323078797305808
0.27490234375,0.77490234375,0.87744140625,0.66259765625,0.91650390625,0.65185546875,0.94384765625,15.408395482418676
0.39990234375,0.39990234375,0.00244140625,0.28759765625,0.29150390625,0.52685546875,0.56884765625,19.79345814491169
0.89990234375,0.89990234375,0.50244140625,0.78759765625,0.79150390625,0.02685546875,0.06884765625,15.661939607798283
0.64990234375,0.14990234375,0.75244140625,0.03759765625,0.54150390625,0.77685546875,0.31884765625,16.554755874730134
0.14990234375,0.64990234375,0.25244140625,0.53759765625,0.04150390625,0.27685546875,0.81884765625,19.88126735783569
0.21240234375,0.33740234375,0.93994140625,0.85009765625,0.22900390625,0.33935546875,0.63134765625,20.048104877427086
0.71240234375,0.83740234375,0.43994140625,0.35009765625,0.72900390625,0.83935546875,0.13134765625,13.930718511428774
0.96240234375,0.08740234375,0.18994140625,0.60009765625,0.97900390625,0.08935546875,0.38134765625,20.580447915837745
0.46240234375,0.58740234375,0.68994140625,0.10009765625,0.47900390625,0.58935546875,0.88134765625,14.925817069627897
0.33740234375,0.21240234375,0.31494140625,0.97509765625,0.85400390625,0.71435546875,0.50634765625,21.807265551149953
0.83740234375,0.71240234375,0.81494140625,0.47509765625,0.35400390625,0.21435546875,0.00634765625,14.87959524515297
0.58740234375,0.46240234375,0.56494140625,0.72509765625,0.10400390625,0.96435546875,0.25634765625,16.948386095360238
0.08740234375,0.96240234375,0.06494140625,0.22509765625,0.60400390625,0.46435546875,0.75634765625,17.17544378671466
0.11865234375,0.49365234375,0.47119140625,0.00634765625,0.88525390625,0.24560546875,0.22509765625,17.649767737374123
0.61865234375,0.99365234375,0.97119140625,0.50634765625,0.38525390625,0.74560546875,0.72509765625,11.410487070611978
0.86865234375,0.24365234375,0.72119140625,0.25634765625,0.13525390625,0.49560546875,0.97509765625,16.963448095147427
0.36865234375,0.74365234375,0.22119140625,0.75634765625,0.63525390625,0.99560546875,0.47509765625,17.06633106484827
0.49365234375,0.11865234375,0.84619140625,0.13134765625,0.01025390625,0.87060546875,0.10009765625,16.840343907523284
0.99365234375,0.61865234375,0.34619140625,0.63134765625,0.51025390625,0.37060546875,0.60009765625,16.948709823853644
0.74365234375,0.36865234375,0.09619140625,0.38134765625,0.76025390625,0.62060546875,0.85009765625,18.84602177560353
0.24365234375,0.86865234375,0.59619140625,0.88134765625,0.26025390625,0.12060546875,0.35009765625,17.800392373579147
0.18115234375,0.18115234375,0.15869140625,0.69384765625,0.44775390625,0.05810546875,0.16259765625,21.51885395890273
0.68115234375,0.68115234375,0.65869140625,0.19384765625,0.94775390625,0.55810546875,0.66259765625,14.339830899817084
0.93115234375,0.43115234375,0.90869140625,0.94384765625,0.69775390625,0.30810546875,0.91259765625,17.823993078563547
0.43115234375,0.93115234375,0.40869140625,0.44384765625,0.19775390625,0.80810546875,0.41259765625,14.64021423162713
0.30615234375,0.30615234375,0.53369140625,0.56884765625,0.57275390625,0.93310546875,0.03759765625,18.129795816318072
0.80615234375,0.80615234375,0.03369140625,0.06884765625,0.07275390625,0.43310546875,0.53759765625,15.411141207188956
0.55615234375,0.05615234375,0.28369140625,0.81884765625,0.32275390625,0.68310546875,0.78759765625,22.477006478953925
0.05615234375,0.55615234375,0.78369140625,0.31884765625,0.82275390625,0.18310546875,0.28759765625,17.784111866856684
0.04052734375,0.25927734375,0.23681640625,0.99072265625,0.11962890625,0.76123046875,0.95947265625,23.727744747990215
0.54052734375,0.75927734375,0.73681640625,0.49072265625,0.61962890625,0.26123046875,0.45947265625,16.019002320242084
0.79052734375,0.00927734375,0.98681640625,0.74072265625,0.86962890625,0.51123046875,0.20947265625,18.862629243344987
0.29052734375,0.50927734375,0.48681640625,0.24072265625,0.36962890625,0.01123046875,0.70947265625,18.920624628762223
0.41552734375,0.13427734375,0.61181640625,0.86572265625,0.99462890625,0.13623046875,0.83447265625,22.495605500836895
0.91552734375,0.63427734375,0.11181640625,0.36572265625,0.49462890625,0.63623046875,0.33447265625,16.19178827060518
0.66552734375,0.38427734375,0.36181640625,0.61572265625,0.24462890625,0.38623046875,0.08447265625,18.197964905667025
0.16552734375,0.88427734375,0.86181640625,0.11572265625,0.74462890625,0.88623046875,0.58447265625,12.458288089389699
0.22802734375,0.07177734375,0.42431640625,0.30322265625,0.55712890625,0.94873046875,0.89697265625,20.470877468677983
0.72802734375,0.57177734375,0.92431640625,0.80322265625,0.05712890625,0.44873046875,0.39697265625,16.455127801745
0.97802734375,0.32177734375,0.67431640625,0.05322265625,0.30712890625,0.69873046875,0.14697265625,14.9682544177896
0.47802734375,0.82177734375,0.17431640625,0.55322265625,0.80712890625,0.19873046875,0.64697265625,18.025074935384623
0.35302734375,0.44677734375,0.79931640625,0.42822265625,0.43212890625,0.07373046875,0.77197265625,18.754580314556176
0.85302734375,0.94677734375,0.29931640625,0.92822265625,0.93212890625,0.57373046875,0.27197265625,15.753914631155272
0.60302734375,0.19677734375,0.04931640625,0.17822265625,0.68212890625,0.32373046875,0.02197265625,18.903538748382317
0.10302734375,0.69677734375,0.54931640625,0.67822265625,0.18212890625,0.82373046875,0.52197265625,17.505495162149554
0.07177734375,0.22802734375,0.89306640625,0.58447265625,0.33837890625,0.60498046875,0.49072265625,19.824326587407064
0.57177734375,0.72802734375,0.39306640625,0.08447265625,0.83837890625,0.10498046875,0.99072265625,16.3932763675836
0.82177734375,0.47802734375,0.14306640625,0.83447265625,0.58837890625,0.85498046875,0.74072265625,18.384120847386107
0.32177734375,0.97802734375,0.64306640625,0.33447265625,0.08837890625,0.35498046875,0.24072265625,14.966867661515206
0.44677734375,0.35302734375,0.26806640625,0.70947265625,0.71337890625,0.47998046875,0.36572265625,20.022316103670725
0.94677734375,0.85302734375,0.76806640625,0.20947265625,0.21337890625,0.97998046875,0.86572265625,8.165273145314087
0.69677734375,0.10302734375,0.51806640625,0.95947265625,0.46337890625,0.22998046875,0.61572265625,21.71817899679354
0.19677734375,0.60302734375,0.01806640625,0.45947265625,0.96337890625,0.72998046875,0.11572265625,18.483913011508715
0.13427734375,0.41552734375,0.70556640625,0.14697265625,0.77587890625,0.66748046875,0.42822265625,17.32684543595623
0.63427734375,0.91552734375,0.20556640625,0.64697265625,0.27587890625,0.16748046875,0.92822265625,17.44703284755519
0.88427734375,0.16552734375,0.45556640625,0.39697265625,0.02587890625,0.91748046875,0.67822265625,17.57556349659489
0.38427734375,0.66552734375,0.95556640625,0.89697265625,0.52587890625,0.41748046875,0.17822265625,16.849305727728105
0.25927734375,0.04052734375,0.08056640625,0.02197265625,0.15087890625,0.29248046875,0.30322265625,20.992643534699003
0.75927734375,0.54052734375,0.58056640625,0.52197265625,0.65087890625,0.79248046875,0.80322265625,15.443575435812877
0.50927734375,0.29052734375,0.83056640625,0.27197265625,0.90087890625,0.04248046875,0.55322265625,18.38931268319814
0.00927734375,0.79052734375,0.33056640625,0.77197265625,0.40087890625,0.54248046875,0.05322265625,18.11034351182836
0.01318359375,0.20849609375,0.10791015625,0.33837890625,0.92041015625,0.82763671875,0.62744140625,21.686558413430216
0.51318359375,0.70849609375,0.60791015625,0.83837890625,0.42041015625,0.32763671875,0.12744140625,17.047550953346423
0.76318359375,0.45849609375,0.85791015625,0.08837890625,0.17041015625,0.57763671875,0.37744140625,14.694535675434198
0.26318359375,0.95849609375,0.35791015625,0.58837890625,0.67041015625,0.07763671875,0.87744140625,17.917548196486784
0.38818359375,0.33349609375,0.73291015625,0.46337890625,0.04541015625,0.20263671875,0.50244140625,18.972796722326123
0.88818359375,0.83349609375,0.23291015625,0.96337890625,0.54541015625,0.70263671875,0.00244140625,15.999755412683516
0.63818359375,0.08349609375,0.48291015625,0.21337890625,0.79541015625,0.45263671875,0.25244140625,18.859032872524153
0.13818359375,0.58349609375,0.98291015625,0.71337890625,0.29541015625,0.95263671875,0.75244140625,16.182398212786673
0.20068359375,0.39599609375,0.29541015625,0.90087890625,0.48291015625,0.89013671875,0.68994140625,20.764910233365974
0.70068359375,0.89599609375,0.79541015625,0.40087890625,0.98291015625,0.39013671875,0.18994140625,14.011135679636707
0.95068359375,0.14599609375,0.54541015625,0.65087890625,0.73291015625,0.64013671875,0.43994140625,18.72341891619875
0.45068359375,0.64599609375,0.04541015625,0.15087890625,0.23291015625,0.14013671875,0.93994140625,18.73449699396237
0.32568359375,0.02099609375,0.92041015625,0.77587890625,0.60791015625,0.01513671875,0.56494140625,21.737858841501467
0.82568359375,0.52099609375,0.42041015625,0.27587890625,0.10791015625,0.51513671875,0.06494140625,15.88972552908667
0.57568359375,0.27099609375,0.17041015625,0.52587890625,0.35791015625,0.26513671875,0.31494140625,20.035646584612564
0.07568359375,0.77099609375,0.67041015625,0.02587890625,0.85791015625,0.76513671875,0.81494140625,14.10109871893196
0.10693359375,0.30224609375,0.76416015625,0.24462890625,0.63916015625,0.54638671875,0.15869140625,18.091194766790828
0.60693359375,0.80224609375,0.26416015625,0.74462890625,0.13916015625,0.04638671875,0.65869140625,18.332640059254754
0.85693359375,0.05224609375,0.01416015625,0.49462890625,0.38916015625,0.79638671875,0.90869140625,21.204227520290374
0.35693359375,0.55224609375,0.51416015625,0.99462890625,0.88916015625,0.29638671875,0.40869140625,19.533184936521504
0.48193359375,0.17724609375,0.38916015625,0.11962890625,0.26416015625,0.42138671875,0.03369140625,18.220773900663684
0.98193359375,0.67724609375,0.88916015625,0.61962890625,0.76416015625,0.92138671875,0.53369140625,12.708939404751423
0.73193359375,0.42724609375,0.63916015625,0.36962890625,0.51416015625,0.17138671875,0.78369140625,17.792898653749393
0.23193359375,0.92724609375,0.13916015625,0.86962890625,0.01416015625,0.67138671875,0.28369140625,17.79293651650627
0.16943359375,0.11474609375,0.57666015625,0.55712890625,0.20166015625,0.73388671875,0.22119140625,20.23697823394489
0.66943359375,0.61474609375,0.07666015625,0.05712890625,0.70166015625,0.23388671875,0.72119140625,17.380897109179237
0.91943359375,0.36474609375,0.32666015625,0.80712890625,0.95166015625,0.98388671875,0.97119140625,17.29866674955712
0.41943359375,0.86474609375,0.82666015625,0.30712890625,0.45166015625,0.48388671875,0.47119140625,14.360712500019423
0.29443359375,0.48974609375,0.20166015625,0.68212890625,0.82666015625,0.35888671875,0.09619140625,19.234377448279318
0.79443359375,0.98974609375,0.70166015625,0.18212890625,0.32666015625,0.85888671875,0.59619140625,10.172296103514642
0.54443359375,0.23974609375,0.95166015625,0.93212890625,0.07666015625,0.10888671875,0.84619140625,20.610728776301098
0.04443359375,0.73974609375,0.45166015625,0.43212890625,0.57666015625,0.60888671875,0.34619140625,17.417595515893204
0.06005859375,0.44287109375,0.52978515625,0.76025390625,0.37353515625,0.46826171875,0.89306640625,21.025152937130244
0.56005859375,0.94287109375,0.02978515625,0.26025390625,0.87353515625,0.96826171875,0.39306640625,14.226021745969922
0.81005859375,0.19287109375,0.27978515625,0.51025390625,0.62353515625,0.21826171875,0.14306640625,19.10234767060048
0.31005859375,0.69287109375,0.77978515625,0.01025390625,0.12353515625,0.71826171875,0.64306640625,13.852657276495162
0.43505859375,0.06787109375,0.15478515625,0.88525390625,0.74853515625,0.59326171875,0.76806640625,23.636339632244137
0.93505859375,0.56787109375,0.65478515625,0.38525390625,0.24853515625,0.09326171875,0.26806640625,16.03892709491958
0.68505859375,0.31787109375,0.90478515625,0.63525390625,0.49853515625,0.84326171875,0.01806640625,16.378063636162945
0.18505859375,0.81787109375,0.40478515625,0.13525390625,0.99853515625,0.34326171875,0.51806640625,16.482447444259385
0.24755859375,0.13037109375,0.84228515625,0.44775390625,0.81103515625,0.28076171875,0.95556640625,21.00844251132617
0.74755859375,0.63037109375,0.34228515625,0.94775390625,0.31103515625,0.78076171875,0.45556640625,17.391528317446145
0.99755859375,0.38037109375,0.09228515625,0.19775390625,0.06103515625,0.03076171875,0.20556640625,17.720602888742434
0.49755859375,0.88037109375,0.59228515625,0.69775390625,0.56103515625,0.53076171875,0.70556640625,15.75942605809577
0.37255859375,0.25537109375,0.46728515625,0.32275390625,0.18603515625,0.65576171875,0.83056640625,19.30532675884111
0.87255859375,0.75537109375,0.96728515625,0.82275390625,0.68603515625,0.15576171875,0.33056640625,15.560474258234263
0.62255859375,0.00537109375,0.71728515625,0.07275390625,0.93603515625,0.90576171875,0.08056640625,17.235824920646543
0.12255859375,0.50537109375,0.21728515625,0.57275390625,0.43603515625,0.40576171875,0.58056640625,20.45603419593205
0.09130859375,0.03662109375,0.37353515625,0.66650390625,0.09228515625,0.18701171875,0.42431640625,22.912848925274922
0.59130859375,0.53662109375,0.87353515625,0.16650390625,0.59228515625,0.68701171875,0.92431640625,13.79657991579183
0.84130859375,0.28662109375,0.62353515625,0.91650390625,0.84228515625,0.43701171875,0.67431640625,19.410453470487184
0.34130859375,0.78662109375,0.12353515625,0.41650390625,0.34228515625,0.93701171875,0.17431640625,16.252278880375467
0.46630859375,0.41162109375,0.99853515625,0.54150390625,0.96728515625,0.81201171875,0.29931640625,16.22643215022917
0.96630859375,0.91162109375,0.49853515625,0.04150390625,0.46728515625,0.31201171875,0.79931640625,12.706446977847506
0.71630859375,0.16162109375,0.24853515625,0.79150390625,0.21728515625,0.56201171875,0.54931640625,21.005280881444573
0.21630859375,0.66162109375,0.74853515625,0.29150390625,0.71728515625,0.06201171875,0.04931640625,16.49724219149251
0.15380859375,0.34912109375,0.06103515625,0.10400390625,0.52978515625,0.12451171875,0.48681640625,20.500081845742873
0.65380859375,0.84912109375,0.56103515625,0.60400390625,0.02978515625,0.62451171875,0.98681640625,14.395617691569175
0.90380859375,0.09912109375,0.81103515625,0.35400390625,0.27978515625,0.37451171875,0.73681640625,18.37405409527571
0.40380859375,0.59912109375,0.31103515625,0.85400390625,0.77978515625,0.87451171875,0.23681640625,18.02287309653181
0.27880859375,0.22412109375,0.68603515625,0.22900390625,0.40478515625,0.99951171875,0.36181640625,17.503776865291172
0.77880859375,0.72412109375,0.18603515625,0.72900390625,0.90478515625,0.49951171875,0.86181640625,17.4621310990329
0.52880859375,0.47412109375,0.43603515625,0.47900390625,0.65478515625,0.74951171875,0.61181640625,17.44408950803829
0.02880859375,0.97412109375,0.93603515625,0.97900390625,0.15478515625,0.24951171875,0.11181640625,16.689490077264
0.02099609375,0.32568359375,0.41259765625,0.59619140625,0.86572265625,0.05419921875,0.77587890625,22.295959351585907
0.52099609375,0.82568359375,0.91259765625,0.09619140625,0.36572265625,0.55419921875,0.27587890625,13.220553874993795
0.77099609375,0.07568359375,0.66259765625,0.84619140625,0.11572265625,0.30419921875,0.02587890625,19.22512025663599
0.27099609375,0.57568359375,0.16259765625,0.34619140625,0.61572265625,0.80419921875,0.52587890625,17.97106806512545
0.39599609375,0.20068359375,0.78759765625,0.72119140625,0.24072265625,0.92919921875,0.90087890625,18.979647019203103
0.89599609375,0.70068359375,0.28759765625,0.22119140625,0.74072265625,0.42919921875,0.40087890625,15.406688214369076
0.64599609375,0.45068359375,0.03759765625,0.97119140625,0.99072265625,0.67919921875,0.15087890625,19.49804157080438
0.14599609375,0.95068359375,0.53759765625,0.47119140625,0.49072265625,0.17919921875,0.65087890625,17.013081544009925
0.20849609375,0.01318359375,0.22509765625,0.15869140625,0.30322265625,0.24169921875,0.83837890625,22.889142482413675
0.70849609375,0.51318359375,0.72509765625,0.65869140625,0.80322265625,0.74169921875,0.33837890625,16.214359874532246
0.95849609375,0.26318359375,0.97509765625,0.40869140625,0.55322265625,0.49169921875,0.08837890625,15.97572196742981
0.45849609375,0.76318359375,0.47509765625,0.90869140625,0.05322265625,0.99169921875,0.58837890625,16.16158638325837
0.33349609375,0.38818359375,0.60009765625,0.03369140625,0.67822265625,0.86669921875,0.96337890625,15.596428926456662
0.83349609375,0.88818359375,0.10009765625,0.53369140625,0.17822265625,0.36669921875,0.46337890625,16.273916098539996
0.58349609375,0.13818359375,0.35009765625,0.28369140625,0.42822265625,0.61669921875,0.21337890625,18.930627340110107
0.08349609375,0.63818359375,0.85009765625,0.78369140625,0.92822265625,0.11669921875,0.71337890625,19.21862079493418
0.11474609375,0.16943359375,0.69384765625,0.93994140625,0.58447265625,0.33544921875,0.30712890625,21.441069117557866
0.61474609375,0.66943359375,0.19384765625,0.43994140625,0.08447265625,0.83544921875,0.80712890625,16.067077503103203
0.86474609375,0.41943359375,0.44384765625,0.68994140625,0.33447265625,0.08544921875,0.55712890625,18.863695938036468
0.36474609375,0.91943359375,0.94384765625,0.18994140625,0.83447265625,0.58544921875,0.05712890625,13.332089954667719
0.48974609375,0.29443359375,0.06884765625,0.81494140625,0.45947265625,0.71044921875,0.43212890625,20.972873570807003
0.98974609375,0.79443359375,0.56884765625,0.31494140625,0.95947265625,0.21044921875,0.93212890625,14.431878653708784
0.73974609375,0.04443359375,0.81884765625,0.56494140625,0.70947265625,0.96044921875,0.68212890625,18.187679992509103
0.23974609375,0.54443359375,0.31884765625,0.06494140625,0.20947265625,0.46044921875,0.18212890625,17.239650971267125
0.17724609375,0.48193359375,0.88134765625,0.25244140625,0.02197265625,0.39794921875,0.36962890625,17.18907541344371
0.67724609375,0.98193359375,0.38134765625,0.75244140625,0.52197265625,0.89794921875,0.86962890625,13.323806949670043
0.92724609375,0.23193359375,0.13134765625,0.00244140625,0.77197265625,0.14794921875,0.61962890625,18.719953250440074
0.42724609375,0.73193359375,0.63134765625,0.50244140625,0.27197265625,0.64794921875,0.11962890625,15.694447278877329
0.30224609375,0.10693359375,0.25634765625,0.37744140625,0.89697265625,0.52294921875,0.49462890625,21.3047360036249
0.80224609375,0.60693359375,0.75634765625,0.87744140625,0.39697265625,0.02294921875,0.99462890625,18.181064224506997
0.55224609375,0.35693359375,0.50634765625,0.12744140625,0.14697265625,0.77294921875,0.74462890625,16.53597610277963
0.05224609375,0.85693359375,0.00634765625,0.62744140625,0.64697265625,0.27294921875,0.24462890625,18.970126149128223
0.03662109375,0.09130859375,0.95947265625,0.04931640625,0.41259765625,0.66357421875,0.51025390625,18.827792464108093
0.53662109375,0.59130859375,0.45947265625,0.54931640625,0.91259765625,0.16357421875,0.01025390625,17.140873345580783
0.78662109375,0.34130859375,0.20947265625,0.29931640625,0.66259765625,0.91357421875,0.26025390625,17.053571714288434
0.28662109375,0.84130859375,0.70947265625,0.79931640625,0.16259765625,0.41357421875,0.76025390625,17.095152587594466
0.41162109375,0.46630859375,0.33447265625,0.17431640625,0.53759765625,0.28857421875,0.63525390625,18.439900516324183
0.91162109375,0.96630859375,0.83447265625,0.67431640625,0.03759765625,0.78857421875,0.13525390625,12.671837488770512
0.66162109375,0.21630859375,0.58447265625,0.42431640625,0.28759765625,0.03857421875,0.38525390625,19.11385057463857
0.16162109375,0.71630859375,0.08447265625,0.92431640625,0.78759765625,0.53857421875,0.88525390625,20.713323396082814
0.22412109375,0.27880859375,0.64697265625,0.73681640625,0.97509765625,0.60107421875,0.57275390625,20.319148127364162
0.72412109375,0.77880859375,0.14697265625,0.23681640625,0.47509765625,0.10107421875,0.07275390625,16.078820432009362
0.97412109375,0.02880859375,0.39697265625,0.98681640625,0.22509765625,0.85107421875,0.32275390625,20.23205370243312
0.47412109375,0.52880859375,0.89697265625,0.48681640625,0.72509765625,0.35107421875,0.82275390625,17.03763583142971
0.34912109375,0.15380859375,0.02197265625,0.61181640625,0.10009765625,0.47607421875,0.69775390625,22.93141632566332
0.84912109375,0.65380859375,0.52197265625,0.11181640625,0.60009765625,0.97607421875,0.19775390625,13.078739088374794
0.59912109375,0.40380859375,0.77197265625,0.86181640625,0.85009765625,0.22607421875,0.44775390625,18.818314766372417
0.09912109375,0.90380859375,0.27197265625,0.36181640625,0.35009765625,0.72607421875,0.94775390625,16.069011776934282
0.06787109375,0.43505859375,0.17822265625,0.39306640625,0.13134765625,0.94482421875,0.04150390625,18.60508428756385
0.56787109375,0.93505859375,0.67822265625,0.89306640625,0.63134765625,0.44482421875,0.54150390625,15.842044741094515
0.81787109375,0.18505859375,0.92822265625,0.14306640625,0.88134765625,0.69482421875,0.79150390625,15.704405418174947
0.31787109375,0.68505859375,0.42822265625,0.64306640625,0.38134765625,0.19482421875,0.29150390625,18.146456506144887
